iscS	JAACSZ010000621_1	82.368	380	66	1	20	398	2805	3944	0.0	647
thiF	JAACSZ010001403_1	37.956	274	133	7	8	246	89692	90507	4.40e-35	132
thiI	JAACSZ010001906_1	27.778	72	50	1	406	477	11395	11604	0.008	39.3
dxs	JAACSZ010001495_1	81.818	704	99	2	51	726	12622	10514	0.0	1210
thiH	JAACSZ010001290_1	35.000	40	26	0	140	179	4802	4921	2.2	30.8
thiO	JAACSZ010001385_1	29.213	356	208	10	45	363	12101	13147	7.27e-33	130
thiG	JAACSZ010001981_1	35.294	51	31	2	202	251	812	663	1.4	30.4
tenI	JAACSZ010001372_1	27.586	145	82	5	74	202	16858	17271	6.83e-05	43.1
thiM	JAACSZ010001412_1	37.500	48	29	1	119	165	29144	29287	0.056	35.0
THI6	JAACSZ010001753_1	28.025	157	100	5	38	189	3815	4261	1.11e-04	45.4
THI4	JAACSZ010001165_1	48.718	39	20	0	92	130	7116	7000	0.001	41.6
thi4	JAACSZ010000156_1	48.649	37	19	0	25	61	7551	7441	0.008	38.1
THI20	JAACSZ010001753_1	35.119	168	102	3	39	202	2675	3169	4.96e-17	85.1
thiD	JAACSZ010001753_1	34.359	195	115	4	20	202	2678	3259	2.04e-24	102
thiDE	JAACSZ010001753_1	34.375	192	113	5	337	517	2690	3259	2.89e-22	102
thiDN	JAACSZ010001753_1	39.130	184	97	3	4	177	2633	3169	1.16e-23	104
thiC	JAACSZ010001335_1	87.430	358	41	1	262	619	6209	5148	0.0	632
THI5	JAACSZ010000764_1	35.000	40	20	2	122	158	15497	15607	1.3	31.2
thiE	JAACSZ010001753_1	37.313	201	118	5	10	202	3746	4348	5.10e-31	119
thiN	JAACSZ010000301_1	28.767	73	41	1	32	93	2817	3035	1.7	29.6
thiL	JAACSZ010001356_1	46.429	28	14	1	139	165	49695	49612	1.6	30.8
NTPCR	JAACSZ010001035_1	39.216	51	25	1	82	132	2598	2732	0.66	30.4
rsgA	JAACSZ010000863_1	36.937	111	60	4	139	247	15457	15149	3.67e-08	55.1
adk	JAACSZ010002067_1	72.727	154	42	0	159	312	3490	3029	1.15e-69	234
THTPA	JAACSZ010001744_1	32.246	276	144	11	41	275	13318	12497	8.31e-34	130
phoA	JAACSZ010000378_1	33.962	53	35	0	113	165	3409	3251	0.003	40.8
PHO	JAACSZ010000182_1	46.154	39	19	1	43	81	12932	13042	0.25	34.3
PHO5_11_12	JAACSZ010000182_1	41.463	41	22	1	43	83	12932	13048	0.66	32.7
ACP1	JAACSZ010001477_1	30.769	65	37	2	91	151	372	554	4.2	27.7
TH2	JAACSZ010001904_1	38.504	361	157	6	76	432	17264	18163	8.36e-57	202
thiK	JAACSZ010001376_1	27.907	43	31	0	45	87	35122	34994	8.3	28.1
TPK1	JAACSZ010000501_1	29.143	175	65	8	6	174	7808	7443	5.96e-09	56.6
ylmB	JAACSZ010000324_1	27.922	154	101	5	17	162	5080	5535	8.53e-04	42.0
tenA	JAACSZ010001362_1	40.000	35	21	0	46	80	25448	25552	0.94	30.8
E2.5.1.2	JAACSZ010001657_1	26.374	91	64	1	58	145	4790	4518	0.53	33.1
