ThiC	scaffold_124	79.705	611	115	4	11	617	118075	116258	0.0	990
Thi5	scaffold_42	30.275	109	75	1	5	113	332609	332932	5.93e-08	57.0
Thi5-like	scaffold_42	68.051	313	90	4	154	464	332612	333526	1.17e-137	439
SSSP	scaffold_99	62.937	286	104	2	3	286	284652	283795	1.05e-112	372
TH1	scaffold_412	54.726	603	239	6	11	579	40496	42304	0.0	594
THIO	scaffold_2973	52.795	805	297	16	37	770	5543	3165	0.0	742
THIS	scaffold_1322	37.931	29	18	0	18	46	31359	31445	0.88	29.3
THIF	scaffold_5	46.789	327	121	4	1	274	11803	10823	2.49e-112	244
DXS	scaffold_163	86.290	496	67	1	71	566	127219	128703	0.0	905
THIG	scaffold_18	37.500	56	33	1	181	234	116727	116560	0.011	39.7
TPK1	scaffold_1605	44.891	274	107	6	19	251	20193	21005	1.77e-62	214
FOLR	scaffold_913	25.000	68	47	1	175	242	16788	16979	1.2	33.5
Thi4	scaffold_203	41.860	43	23	1	90	132	45694	45816	0.12	37.4
ThiM	scaffold_2562	53.125	32	15	0	109	140	10771	10866	3.9	31.6
TENA	scaffold_2416	61.345	238	76	3	1	223	7481	6771	2.84e-91	295
