ThiC	JAACPG010000494_1	87.430	358	41	1	262	619	3516	2455	0.0	632
Thi5	JAACPG010003195_1	25.000	300	186	7	4	286	7119	7952	3.22e-13	70.1
Thi5-like	JAACPG010003195_1	63.248	351	117	4	119	464	7011	8042	8.11e-138	437
SSSP	JAACPG010002774_1	37.838	37	19	1	442	478	4524	4426	2.4	30.4
TH1	JAACPG010000413_1	54.781	617	220	7	11	579	569	2386	0.0	602
THIO	JAACPG010001277_1	41.509	106	60	2	635	740	276	587	3.68e-25	81.3
THIS	JAACPG010001641_1	32.558	43	29	0	14	56	262	390	2.3	25.4
THIF	JAACPG010002227_1	33.023	430	241	14	59	454	390	1640	2.67e-48	177
DXS	JAACPG010001008_1	26.667	135	88	4	410	539	4163	4549	0.002	40.8
THIG	JAACPG010000560_1	30.357	56	37	1	181	234	76	243	0.011	36.6
TPK1	JAACPG010000447_1	56.977	172	68	4	4	171	3243	2734	2.30e-52	182
FOLR	JAACPG010000121_1	54.369	103	37	3	4	96	7251	7559	1.90e-24	102
Thi4	JAACPG010000301_1	48.718	39	20	0	92	130	3155	3039	5.08e-04	41.6
ThiM	JAACPG010003270_1	37.500	48	29	1	119	165	14515	14658	0.031	35.0
TENA	JAACPG010003106_1	66.154	260	54	1	1	226	3887	3108	8.56e-115	355
