FcSSSP	QPGO01000053_1	94.737	19	1	0	13	31	218624	218642	1.4	30.2
FcSSSP	QPGO01000117_1	94.444	18	1	0	1	18	266451	266434	5.5	28.2
FcSSSP	QPGO01000086_1	100.000	14	0	0	4	17	222109	222096	5.5	28.2
FcSSSP	QPGO01000076_1	94.444	18	1	0	4	21	4694	4711	5.5	28.2
FcSSSP	QPGO01000019_1	100.000	14	0	0	5	18	113482	113469	5.5	28.2
FcTHIC	QPGO01000290_1	90.909	22	2	0	13	34	33628	33607	5.7	28.2
FcTHIC	QPGO01000058_1	100.000	14	0	0	23	36	151809	151796	5.7	28.2
FcTHIC	QPGO01000213_1	100.000	14	0	0	12	25	32108	32121	5.7	28.2
FcTHIC	QPGO01000195_1	100.000	14	0	0	22	35	124280	124293	5.7	28.2
PtSSSP	QPGO01000021_1	94.444	18	1	0	9	26	620833	620816	5.7	28.2
PtSSSP	QPGO01000006_1	100.000	14	0	0	5	18	12314	12327	5.7	28.2
PtSSSP	QPGO01000006_1	100.000	14	0	0	3	16	685964	685977	5.7	28.2
PtTHIC	QPGO01000022_1	100.000	15	0	0	12	26	326313	326327	1.4	30.2
PtTHIC	QPGO01000159_1	100.000	14	0	0	5	18	40748	40735	5.5	28.2
PtTHIC	QPGO01000159_1	100.000	14	0	0	5	18	101281	101268	5.5	28.2
PtTHIC	QPGO01000141_1	100.000	14	0	0	8	21	119142	119155	5.5	28.2
PtTHIC	QPGO01000032_1	100.000	14	0	0	3	16	180090	180077	5.5	28.2
PtTHIC	QPGO01000010_1	100.000	14	0	0	12	25	260031	260044	5.5	28.2
PtTHIC	QPGO01000004_1	100.000	14	0	0	13	26	109872	109885	5.5	28.2
PmSSSP	QPGO01000290_1	90.909	22	2	0	13	34	33628	33607	5.7	28.2
PmSSSP	QPGO01000058_1	100.000	14	0	0	23	36	151809	151796	5.7	28.2
PmSSSP	QPGO01000019_1	100.000	14	0	0	6	19	113482	113469	5.7	28.2
PmSSSP	QPGO01000213_1	100.000	14	0	0	12	25	32108	32121	5.7	28.2
PmSSSP	QPGO01000195_1	100.000	14	0	0	22	35	124280	124293	5.7	28.2
PmSSSP	QPGO01000068_1	100.000	14	0	0	4	17	316463	316476	5.7	28.2
PmTHIC	QPGO01000053_1	94.737	19	1	0	14	32	218624	218642	1.5	30.2
PmTHIC	QPGO01000068_1	100.000	14	0	0	4	17	316463	316476	5.7	28.2
PmTHIC	QPGO01000019_1	100.000	14	0	0	6	19	113482	113469	5.7	28.2
TpSSSP	QPGO01000213_1	100.000	15	0	0	16	30	101196	101210	1.5	30.2
TpSSSP	QPGO01000182_1	100.000	15	0	0	16	30	34594	34580	1.5	30.2
TpSSSP	QPGO01000123_1	100.000	15	0	0	8	22	53650	53636	1.5	30.2
TpSSSP	QPGO01000083_1	100.000	15	0	0	8	22	2864	2878	1.5	30.2
TpSSSP	QPGO01000051_1	90.909	22	2	0	11	32	385615	385636	5.7	28.2
TpSSSP	QPGO01000048_1	100.000	14	0	0	23	36	125930	125943	5.7	28.2
TpSSSP	QPGO01000036_1	100.000	14	0	0	8	21	242654	242667	5.7	28.2
TpSSSP	QPGO01000028_1	100.000	14	0	0	7	20	204977	204990	5.7	28.2
TpSSSP	QPGO01000025_1	100.000	14	0	0	7	20	283739	283726	5.7	28.2
TpSSSP	QPGO01000023_1	100.000	14	0	0	4	17	781679	781666	5.7	28.2
TpSSSP	QPGO01000010_1	100.000	14	0	0	11	24	323266	323253	5.7	28.2
TpSSSP	QPGO01000002_1	100.000	14	0	0	14	27	718830	718843	5.7	28.2
TpTHI1	QPGO01000575_1	100.000	15	0	0	5	19	2357	2343	1.4	30.2
TpTHI1	QPGO01000011_1	100.000	15	0	0	14	28	200211	200197	1.4	30.2
TpTHI1	QPGO01000358_1	100.000	14	0	0	5	18	31901	31888	5.5	28.2
TpTHI1	QPGO01000318_1	100.000	14	0	0	16	29	31686	31699	5.5	28.2
TpTHI1	QPGO01000298_1	94.444	18	1	0	12	29	31927	31944	5.5	28.2
TpTHI1	QPGO01000248_1	100.000	14	0	0	11	24	24579	24566	5.5	28.2
TpTHI1	QPGO01000152_1	100.000	14	0	0	5	18	106234	106247	5.5	28.2
TpTHI1	QPGO01000121_1	100.000	14	0	0	7	20	178710	178723	5.5	28.2
TpTHI1	QPGO01000033_1	100.000	14	0	0	2	15	385150	385163	5.5	28.2
TpTHI1	QPGO01000030_1	100.000	14	0	0	14	27	516026	516013	5.5	28.2
