iscS	JAAFKC010003848_1	78.000	400	86	2	1	398	3245	2046	0.0	639
thiF	JAAFKC010001210_1	41.975	243	133	6	8	244	3261	2539	6.09e-43	155
dxs	JAAFKC010002472_1	87.923	679	81	1	52	730	1146	3179	0.0	1251
thiH	JAAFKC010001559_1	48.000	25	13	0	308	332	1110	1184	3.4	30.0
thiO	JAAFKC010001595_1	28.421	285	169	8	92	347	1365	529	9.23e-24	103
thiG	JAAFKC010005729_1	49.412	255	121	3	2	248	1062	1826	4.77e-77	247
tenI	JAAFKC010000703_1	31.579	57	31	2	69	119	3329	3493	3.2	28.9
thiM	JAAFKC010000951_1	23.585	106	59	4	115	220	8870	8619	1.7	30.4
THI6	JAAFKC010004228_1	32.877	73	44	2	27	96	1588	1376	0.051	36.6
THI4	JAAFKC010002248_1	41.071	56	33	0	75	130	635	802	1.02e-04	44.7
thi4	JAAFKC010001250_1	28.947	114	60	4	31	144	616	894	0.011	37.7
THI20	JAAFKC010004228_1	30.824	279	149	8	21	258	2794	1967	1.85e-20	95.9
thiD	JAAFKC010004228_1	36.653	251	111	4	19	221	2740	1988	2.91e-29	116
thiDE	JAAFKC010004228_1	31.557	244	119	5	343	539	2707	1979	5.65e-24	107
thiDN	JAAFKC010004228_1	34.100	261	121	6	4	214	2782	2003	2.90e-23	103
thiC	JAAFKC010001670_1	75.867	663	101	4	11	619	4506	2533	0.0	1004
thiE	JAAFKC010004228_1	38.421	190	103	5	15	190	1627	1058	4.69e-29	114
thiN	JAAFKC010000099_1	25.333	150	75	5	37	153	7114	6677	0.80	30.8
thiL	JAAFKC010000803_1	27.660	47	34	0	48	94	8426	8566	3.9	29.6
NTPCR	JAAFKC010000113_1	30.597	134	68	8	6	123	19544	19918	0.002	38.1
rsgA	JAAFKC010003736_1	55.172	29	11	2	135	163	665	585	0.33	33.1
adk	JAAFKC010001296_1	39.556	225	112	4	106	307	4072	3401	4.38e-43	158
THTPA	JAAFKC010000189_1	36.749	283	152	9	8	275	8184	8996	3.10e-46	166
phoA	JAAFKC010001127_1	35.714	28	18	0	209	236	3173	3090	3.6	30.8
PHO	JAAFKC010000270_1	25.000	100	59	3	155	241	14413	14123	4.8	30.0
PHO5_11_12	JAAFKC010001606_1	30.864	81	40	3	193	261	1234	1464	0.35	33.9
ACP1	JAAFKC010000340_1	33.333	78	40	4	25	97	12708	12496	0.041	33.9
thiK	JAAFKC010002135_1	23.853	109	70	4	98	200	2961	3266	0.27	33.1
TPK1	JAAFKC010000933_1	46.296	54	28	1	201	253	9993	9832	4.56e-05	44.7
TENA_E	JAAFKC010006317_1	33.333	33	22	0	79	111	1538	1440	0.60	30.4
ylmB	JAAFKC010003840_1	29.134	127	81	3	75	193	540	917	8.34e-06	48.5
tenA	JAAFKC010000670_1	39.286	28	17	0	104	131	790	873	1.3	30.4
E2.5.1.2	JAAFKC010000744_1	46.429	28	15	0	379	406	9873	9790	6.2	29.6
