iscS	AGNL01012891_1	76.364	385	87	1	20	400	3143	4297	0.0	594
thiF	AGNL01002445_1	37.066	259	139	7	8	243	3828	3055	4.21e-37	139
thiI	AGNL01045197_1	25.180	139	64	4	56	154	1525	1941	0.13	36.6
dxs	AGNL01013489_1	72.361	720	147	4	53	721	582	2738	0.0	1077
thiH	AGNL01027265_1	30.159	63	41	1	310	372	1223	1044	3.7	31.2
thiO	AGNL01018349_1	30.345	290	177	10	92	363	6875	6027	1.18e-25	110
thiG	AGNL01043102_1	49.609	256	121	3	2	249	53818	53051	3.20e-71	238
tenI	AGNL01014661_1	25.000	176	88	7	58	191	2522	3043	0.001	40.4
thiM	AGNL01021835_1	28.750	80	46	4	8	79	941	711	2.1	31.2
THI6	AGNL01002796_1	36.066	61	37	2	38	96	2063	2245	0.027	38.9
THI4	AGNL01017391_1	42.000	50	23	2	93	140	1082	1219	2.1	32.0
thi4	AGNL01041535_1	58.621	29	12	0	33	61	1851	1937	0.028	37.4
THI20	AGNL01002796_1	30.040	253	138	7	40	256	844	1593	4.23e-19	93.2
thiD	AGNL01002796_1	35.938	256	111	9	20	230	844	1587	1.67e-28	115
thiDE	AGNL01002796_1	32.353	272	134	8	349	572	901	1710	2.71e-24	109
thiDN	AGNL01002796_1	37.647	170	94	4	19	177	844	1350	1.09e-23	105
thiC	AGNL01045876_1	91.026	234	21	0	345	578	3159	2458	0.0	427
THI5	AGNL01021096_1	33.628	113	74	1	6	118	342	7	9.95e-11	62.4
thiE	AGNL01002796_1	44.505	182	90	7	15	186	2009	2551	2.22e-32	124
thiN	AGNL01034746_1	36.957	46	28	1	30	74	1581	1444	0.21	33.5
thiL	AGNL01043364_1	36.842	57	35	1	131	186	213	43	0.078	35.8
NTPCR	AGNL01032435_1	31.765	85	51	3	88	168	2625	2870	0.49	32.0
rsgA	AGNL01018059_1	34.694	49	18	1	137	185	1166	1270	0.71	33.1
adk	AGNL01018672_1	78.431	204	44	0	105	308	2198	1587	2.76e-103	332
THTPA	AGNL01046994_1	28.674	279	146	11	42	275	841	1653	2.43e-18	86.3
phoA	AGNL01034926_1	33.333	51	33	1	167	216	5052	4900	5.0	31.2
PHO	AGNL01048443_1	41.935	31	18	0	436	466	6700	6792	5.4	31.2
PHO5_11_12	AGNL01034611_1	28.070	57	41	0	241	297	1713	1543	0.95	33.1
ACP1	AGNL01008355_1	24.476	143	77	4	22	134	4837	4412	0.14	33.5
TH2	AGNL01022901_1	34.146	369	182	8	73	432	6052	5102	8.53e-44	165
thiK	AGNL01025469_1	26.891	119	76	3	128	237	14542	14192	0.22	34.3
TPK1	AGNL01049998_1	33.333	117	50	3	13	129	2203	1937	2.35e-17	55.8
ylmB	AGNL01017677_1	25.000	72	51	1	349	420	1597	1803	1.1	33.1
tenA	AGNL01034836_1	28.049	164	105	6	52	207	5604	5128	2.04e-05	46.6
E2.5.1.2	AGNL01041356_1	29.630	54	37	1	3	55	723	562	0.51	34.3
