ThiC	JAACSZ010001335_1	87.430	358	41	1	262	619	6209	5148	0.0	632
Thi5	JAACSZ010000764_1	35.000	40	20	2	122	158	15497	15607	1.3	31.2
Thi5-like	JAACSZ010001070_1	40.741	54	26	3	372	423	4018	4167	5.7	29.6
SSSP	JAACSZ010000817_1	61.046	593	203	5	1	565	12465	14243	0.0	676
TH1	JAACSZ010001753_1	54.781	617	220	7	11	579	2543	4360	0.0	602
THIO	JAACSZ010001385_1	59.331	718	262	9	73	786	11900	13975	0.0	827
THIS	JAACSZ010001544_1	50.000	20	10	0	20	39	26996	26937	1.5	26.6
THIF	JAACSZ010001403_1	47.682	453	181	9	58	454	89662	91020	2.92e-111	361
DXS	JAACSZ010001495_1	81.818	704	99	2	52	727	12622	10514	0.0	1209
THIG	JAACSZ010000167_1	39.394	33	20	0	190	222	2710	2612	8.4	28.1
TPK1	JAACSZ010000501_1	56.977	172	68	4	4	171	7862	7353	4.52e-52	182
FOLR	JAACSZ010001268_1	54.369	103	37	3	4	96	353	45	3.50e-24	102
Thi4	JAACSZ010001165_1	48.718	39	20	0	92	130	7116	7000	0.001	41.6
ThiM	JAACSZ010001412_1	37.500	48	29	1	119	165	29144	29287	0.056	35.0
TENA	JAACSZ010001362_1	54.494	178	79	2	50	225	25558	26091	6.12e-61	206
