0	1229670-738	0	24	-1	8842at33634_9|scaffold00001|-|123|1.048e-31|1|1228933|1229670|1229670[1229670]:1228933[1228933]:738[738]
0	768269+531	0	52	1	12069at33634_6|scaffold00001|+|53|1.238e-10|1|768269|768799|768269[768269]:768799[768799]:531[531]
0	257976-705	0	78	-1	9286at33634_9|scaffold00001|-|66|1.511e-14|1|257272|257976|257976[257976]:257272[257272]:705[705]
0	227410+1386	0	110	1	7485at33634_3|scaffold00001|+|160|7.629e-43|1|227410|228795|227410[227410]:228795[228795]:1386[1386]
0	984853+1680	0	510	1	3786at33634_1|scaffold00001|+|179|1.455e-48|1|984853|986532|984853[984853]:986532[986532]:1680[1680]
0	883599+1030	0	574	1	13537at33634_5|scaffold00001|+|429|8.042e-124|2|883599|884628|883599[883599]:883994[883994]:396[396]|884080[884089]:884628[884628]:549[540]
0	972045+906	0	582	1	15177at33634_1|scaffold00001|+|98|3.518e-24|1|972045|972950|972045[972045]:972950[972950]:906[906]
0	1070518+3226	0	771	1	971at33634_7|scaffold00001|+|1752|0|2|1070518|1073743|1070518[1070518]:1070637[1070637]:120[120]|1070720[1070723]:1073743[1073743]:3024[3021]
0	558845+1070	0	835	1	6436at33634_1|scaffold00001|+|242|1.578e-67|2|558845|559914|558845[558845]:559453[559453]:609[609]|559480[559480]:559914[559914]:435[435]
0	1160395+378	0	904	1	31838at33634_5|scaffold00001|+|119|1.678e-30|1|1160395|1160772|1160395[1160395]:1160772[1160772]:378[378]
0	541524-765	0	949	-1	5145at33634_8|scaffold00001|-|72|2.361e-16|1|540760|541524|541524[541524]:540760[540760]:765[765]
0	631926+810	0	954	1	15520at33634_8|scaffold00001|+|78|3.689e-18|1|631926|632735|631926[631926]:632735[632735]:810[810]
3	134236+1333	0	383	1	12382at33634_7|scaffold00097|+|184|4.547e-50|2|134236|135568|134236[134236]:134757[134757]:522[522]|134807[134828]:135568[135568]:762[741]
5	112672+225	0	450	1	19366at33634_5|scaffold00161|+|33|0.0001298|1|112672|112896|112672[112672]:112896[112896]:225[225]
7	22070+961	0	29	1	12363at33634_9|scaffold00225|+|280|5.739e-79|2|22070|23030|22070[22070]:22261[22261]:192[192]|22350[22356]:23030[23030]:681[675]
7	25400+956	0	1059	1	12363at33634_7|scaffold00225|+|279|1.148e-78|2|25400|26355|25400[25400]:25573[25573]:174[174]|25678[25678]:26355[26355]:678[678]
11	36702+1131	0	743	1	22950at33634_8|scaffold00353|+|169|1.49e-45|1|36702|37832|36702[36702]:37832[37832]:1131[1131]
37	314+1218	0	167	1	15827at33634_9|scaffold01185|+|515|1.039e-149|2|314|1531|314[314]:376[376]:63[63]|500[500]:1531[1531]:1032[1032]
101	861-795	0	739	-1	13832at33634_0|scaffold03233|-|70|9.444e-16|1|67|861|861[861]:67[67]:795[795]
122	652153+1916	0	230	1	4166at33634_7|scaffold00002|+|881|6.916e-260|5|652153|654068|652153[652153]:652332[652332]:180[180]|652370[652403]:652495[652495]:126[93]|652566[652581]:652994[652994]:429[414]|653046[653061]:653714[653714]:669[654]|653775[653775]:654068[654068]:294[294]
122	1275690-1278	0	504	-1	13819at33634_9|scaffold00002|-|642|6.109e-188|1|1274413|1275690|1275690[1275690]:1274413[1274413]:1278[1278]
122	1116033-1374	0	544	-1	3786at33634_2|scaffold00002|-|220|6.617e-61|1|1114660|1116033|1116033[1116033]:1114660[1114660]:1374[1374]
122	699775+2462	0	581	1	2880at33634_9|scaffold00002|+|960|1.144e-283|2|699775|702236|699775[699775]:700785[700785]:1011[1011]|700863[700863]:702236[702236]:1374[1374]
122	788380+936	0	745	1	5145at33634_2|scaffold00002|+|61|4.835e-13|1|788380|789315|788380[788380]:789315[789315]:936[936]
122	430756+1068	0	1029	1	15969at33634_4|scaffold00002|+|437|3.142e-126|1|430756|431823|430756[430756]:431823[431823]:1068[1068]
123	25031-1062	0	398	-1	13102at33634_8|scaffold00034|-|79|1.845e-18|1|23970|25031|25031[25031]:23970[23970]:1062[1062]
