0	24809-702	0	42253	-1	39650at2759_36646_1:000574|BDSP01000025_1|-|94|1.545e-20|1|24108|24809|24809[24809]:24108[24108]:702[702]
0	59041+90	0	158671	1	858842at2759_667725_0:003beb|BDSP01000025_1|+|39|0.0005568|1|59041|59130|59041[59041]:59130[59130]:90[90]
0	77857+927	0	257538	1	1049599at2759_1357716_1:000b37|BDSP01000025_1|+|64|1.659e-11|1|77857|78783|77857[77857]:78783[78783]:927[927]
1	13516+864	0	42253	1	39650at2759_36646_1:000574|BDSP01000188_1|+|77|2.026e-15|1|13516|14379|13516[13516]:14379[14379]:864[864]
1	18780+690	0	267505	1	1304061at2759_1519565_1:004742|BDSP01000188_1|+|470|1.004e-133|1|18780|19469|18780[18780]:19469[19469]:690[690]
1	4968-1299	0	270689	-1	1266231at2759_478820_1:000f5b|BDSP01000188_1|-|152|5.362e-38|1|3670|4968|4968[4968]:3670[3670]:1299[1299]
2	204126-1016	0	2409	-1	1428265at2759_1519565_1:001735|BDSP01000184_1|-|667|4.999e-193|2|203111|204126|204126[204126]:203854[203854]:273[273]|203773[203773]:203111[203111]:663[663]
2	244518+1671	0	11877	1	1404162at2759_1519565_1:001747|BDSP01000184_1|+|1099|4.44659e-323|1|244518|246188|244518[244518]:246188[246188]:1671[1671]
2	417462-3000	0	21345	-1	1112002at2759_1519565_1:001766|BDSP01000184_1|-|1982|0|1|414463|417462|417462[417462]:414463[414463]:3000[3000]
2	410232+4148	0	30813	1	722805at2759_1519565_1:001776|BDSP01000184_1|+|1540|0|2|410232|414379|410232[410232]:412388[412388]:2157[2157]|413669[413669]:414379[414379]:711[711]
2	397819+666	0	42253	1	39650at2759_36646_1:000574|BDSP01000184_1|+|113|2.948e-26|1|397819|398484|397819[397819]:398484[398484]:666[666]
2	342026-618	0	42253	-1	39650at2759_36646_1:000574|BDSP01000184_1|-|68|1.037e-12|1|341409|342026|342026[342026]:341409[341409]:618[618]
2	468562+216	0	80401	1	1421503at2759_38654_0:001b51|BDSP01000184_1|+|49|5.438e-07|1|468562|468777|468562[468562]:468777[468777]:216[216]
2	242094+783	0	130122	1	1355894at2759_65357_1:000af2|BDSP01000184_1|+|100|2.415e-22|1|242094|242876|242094[242094]:242876[242876]:783[783]
2	264277+792	0	134669	1	392369at2759_1408163_1:00206c|BDSP01000184_1|+|54|1.699e-08|1|264277|265068|264277[264277]:265068[265068]:792[792]
2	435820+516	0	180743	1	97116at2759_114742_1:0020c4|BDSP01000184_1|+|81|1.266e-16|1|435820|436335|435820[435820]:436335[436335]:516[516]
2	468271+522	0	203786	1	1479417at2759_412030_1:0021fe|BDSP01000184_1|+|82|6.33e-17|1|468271|468792|468271[468271]:468792[468792]:522[522]
2	94066+2712	0	240732	1	450058at2759_33097_0:00067d|BDSP01000184_1|+|650|6.552e-188|1|94066|96777|94066[94066]:96777[96777]:2712[2712]
2	488101+1236	0	286431	1	919955at2759_1519565_1:001706|BDSP01000184_1|+|814|2.802e-237|1|488101|489336|488101[488101]:489336[489336]:1236[1236]
2	386056+315	0	289567	1	768809at2759_46433_1:007484|BDSP01000184_1|+|43|3.48e-05|1|386056|386370|386056[386056]:386370[386370]:315[315]
2	294408-4689	0	295898	-1	625387at2759_1519565_1:001708|BDSP01000184_1|-|3100|0|1|289720|294408|294408[294408]:289720[289720]:4689[4689]
3	52661-1038	0	226277	-1	290630at2759_8208_0:004fb2|BDSP01000176_1|-|227|1.419e-60|1|51624|52661|52661[52661]:51624[51624]:1038[1038]
3	57583+1365	0	267499	1	1025450at2759_1519565_1:0023c0|BDSP01000176_1|+|919|6.907e-269|1|57583|58947|57583[57583]:58947[58947]:1365[1365]
