13	30012-3345	0	120531	-1	306227at2759_635003_1:000cb0|WKLE02000417_1|-|1212|0|3|26668|30012|30012[30012]:28447[28447]:1566[1566]|28341[28341]:27517[27517]:825[825]|27411[27405]:26668[26668]:744[738]
26	26756+718	0	30811	1	1338131at2759_1519565_1:000c81|WKLE02000833_1|+|341|6.834e-95|2|26756|27473|26756[26756]:26995[26995]:240[240]|27123[27126]:27473[27473]:351[348]
26	1490-492	0	52217	-1	674169at2759_407821_0:003211|WKLE02000833_1|-|102|6.037e-23|1|999|1490|1490[1490]:999[999]:492[492]
27	12373-648	0	69628	-1	1479417at2759_269621_1:00112c|WKLE02000865_1|-|50|2.719e-07|1|11726|12373|12373[12373]:11726[11726]:648[648]
28	14271-999	0	78151	-1	1348942at2759_1519565_1:000d41|WKLE02000897_1|-|106|3.773e-24|1|13273|14271|14271[14271]:13273[13273]:999[999]
28	17134+246	0	114930	1	1538526at2759_125878_0:0035d3|WKLE02000897_1|+|46|4.35e-06|1|17134|17379|17134[17134]:17379[17379]:246[246]
29	3129-3012	0	101606	-1	1442062at2759_637379_1:004021|WKLE02000929_1|-|542|2.126e-155|1|118|3129|3129[3129]:118[118]:3012[3012]
31	33794+1212	0	68688	1	1065019at2759_1519565_1:002bfc|WKLE02000993_1|+|492|2.394e-140|1|33794|35005|33794[33794]:35005[35005]:1212[1212]
31	12760+1026	0	282854	1	1025450at2759_78828_0:001c1f|WKLE02000993_1|+|99|4.83e-22|1|12760|13785|12760[12760]:13785[13785]:1026[1026]
33	12582+916	0	259195	1	1380409at2759_29031_0:0022cc|WKLE02001057_1|+|229|3.548e-61|3|12582|13497|12582[12582]:12653[12653]:72[72]|12754[12766]:12981[12981]:228[216]|13069[13069]:13497[13497]:429[429]
36	47519+1047	0	42253	1	39650at2759_36646_1:000574|WKLE02001153_1|+|75|8.103e-15|1|47519|48565|47519[47519]:48565[48565]:1047[1047]
36	40221-1242	0	155023	-1	687505at2759_2880_1:003435|WKLE02001153_1|-|169|4.091e-43|1|38980|40221|40221[40221]:38980[38980]:1242[1242]
36	56166+546	0	219176	1	1445102at2759_1279043_1:001515|WKLE02001153_1|+|57|2.124e-09|1|56166|56711|56166[56166]:56711[56711]:546[546]
48	3325+717	0	25468	1	83779at2759_58331_0:0065aa|WKLE02001537_1|+|169|4.091e-43|1|3325|4041|3325[3325]:4041[4041]:717[717]
48	4139+564	0	52217	1	674169at2759_407821_0:003211|WKLE02001537_1|+|187|1.561e-48|1|4139|4702|4139[4139]:4702[4702]:564[564]
61	9286+702	0	273956	1	625387at2759_913774_1:001400|WKLE02001953_1|+|85|7.913e-18|1|9286|9987|9286[9286]:9987[9987]:702[702]
68	15163-426	0	72907	-1	1312453at2759_5949_1:0015a8|WKLE02002177_1|-|68|1.037e-12|1|14738|15163|15163[15163]:14738[14738]:426[426]
71	7817-255	0	56887	-1	87842at2759_100787_1:004249|WKLE02002273_1|-|55|8.496e-09|1|7563|7817|7817[7817]:7563[7563]:255[255]
71	4711-231	0	224566	-1	299766at2759_6198_0:002f99|WKLE02002273_1|-|41|0.0001392|1|4481|4711|4711[4711]:4481[4481]:231[231]
