7	878+696	0	70956	1	1454155at2759|AGNL01000225_1|+|204|5.568e-54|1|878|1573|878[878]:1573[1573]:696[696]
19	2174+291	0	121848	1	1454155at2759|AGNL01000609_1|+|89|2.313e-19|1|2174|2464|2174[2174]:2464[2464]:291[291]
46	2474+387	0	53991	1	1454155at2759|AGNL01001473_1|+|81|5.921e-17|2|2474|2860|2474[2474]:2644[2644]:171[171]|2735[2735]:2860[2860]:126[126]
46	1311-696	0	70956	-1	1454155at2759|AGNL01001473_1|-|199|1.782e-52|1|616|1311|1311[1311]:616[616]:696[696]
75	893-367	0	83679	-1	1440961at2759|AGNL01002401_1|-|71|6.063e-14|2|527|893|893[893]:669[669]:225[225]|628[628]:527[527]:102[102]
81	208+699	0	70956	1	1454155at2759|AGNL01002593_1|+|206|1.392e-54|1|208|906|208[208]:906[906]:699[699]
89	1853-460	0	121848	-1	1454155at2759|AGNL01002849_1|-|221|4.248e-59|2|1394|1853|1853[1853]:1527[1527]:327[327]|1525[1522]:1394[1394]:132[129]
121	409-354	0	28953	-1	1094121at2759|AGNL01003873_1|-|41|6.51e-05|1|56|409|409[409]:56[56]:354[354]
126	2005+702	0	70956	1	1454155at2759|AGNL01004033_1|+|187|7.298e-49|1|2005|2706|2005[2005]:2706[2706]:702[702]
179	11690-298	0	28546	-1	1440961at2759|AGNL01005729_1|-|162|2.449e-41|2|11393|11690|11690[11690]:11517[11517]:174[174]|11515[11515]:11393[11393]:123[123]
181	271+849	0	20063	1	1454155at2759|AGNL01005793_1|+|202|2.227e-53|1|271|1119|271[271]:1119[1119]:849[849]
199	4934+824	0	70956	1	1454155at2759|AGNL01006369_1|+|198|3.564e-52|2|4934|5757|4934[4934]:5338[5338]:405[405]|5347[5347]:5757[5757]:411[411]
200	750+474	0	36163	1	1065019at2759|AGNL01006401_1|+|124|6.732e-30|1|750|1223|750[750]:1223[1223]:474[474]
210	1157-708	0	70956	-1	1454155at2759|AGNL01006721_1|-|212|2.175e-56|2|450|1157|1157[1157]:654[654]:504[504]|638[638]:450[450]:189[189]
212	1757+936	0	99997	1	1264469at2759|AGNL01006785_1|+|116|1.723e-27|1|1757|2692|1757[1757]:2692[2692]:936[936]
228	1430+408	0	121848	1	1454155at2759|AGNL01007297_1|+|141|5.136e-35|1|1430|1837|1430[1430]:1837[1837]:408[408]
243	891-351	0	121848	-1	1454155at2759|AGNL01007777_1|-|172|2.392e-44|1|541|891|891[891]:541[541]:351[351]
276	590-591	0	70956	-1	1454155at2759|AGNL01008833_1|-|173|1.196e-44|1|0|590|590[590]:0[0]:591[591]
331	10482-2247	0	130328	-1	1051021at2759|AGNL01010593_1|-|888|6.937e-260|3|8236|10482|10482[10482]:10204[10204]:279[279]|10127[10124]:9996[9996]:132[129]|9393[9393]:8236[8236]:1158[1158]
347	1392-690	0	32785	-1	1454155at2759|AGNL01011105_1|-|196|1.425e-51|1|703|1392|1392[1392]:703[703]:690[690]
347	4382-496	0	121848	-1	1454155at2759|AGNL01011105_1|-|211|4.35e-56|2|3887|4382|4382[4382]:3957[3957]:426[426]|3931[3931]:3887[3887]:45[45]
388	1974+285	0	133637	1	1421503at2759|AGNL01012417_1|+|56|1.987e-09|1|1974|2258|1974[1974]:2258[2258]:285[285]
429	0+552	0	32786	1	87842at2759|AGNL01013729_1|+|375|1.86e-105|1|0|551|0[0]:551[551]:552[552]
434	646+665	0	13388	1	261419at2759|AGNL01013889_1|+|152|2.508e-38|2|646|1310|646[646]:894[894]:249[249]|984[987]:1310[1310]:327[324]
443	3829-813	0	70956	-1	1454155at2759|AGNL01014177_1|-|362|1.524e-101|1|3017|3829|3829[3829]:3017[3017]:813[813]
456	1736-834	0	20063	-1	1454155at2759|AGNL01014593_1|-|398|2.218e-112|1|903|1736|1736[1736]:903[903]:834[834]
480	1035-696	0	87791	-1	1312453at2759|AGNL01015361_1|-|80|1.184e-16|1|340|1035|1035[1035]:340[340]:696[696]
515	1800-795	0	70956	-1	1454155at2759|AGNL01016481_1|-|256|1.236e-69|1|1006|1800|1800[1800]:1006[1006]:795[795]
533	1085+669	0	70956	1	1454155at2759|AGNL01017057_1|+|207|6.96e-55|1|1085|1753|1085[1085]:1753[1753]:669[669]
554	261+404	0	121848	1	1454155at2759|AGNL01017729_1|+|69|2.425e-13|3|261|664|261[261]:308[308]:48[48]|310[310]:441[441]:132[132]|551[551]:664[664]:114[114]
561	1299+1047	0	130571	1	1291729at2759|AGNL01017953_1|+|76|1.895e-15|1|1299|2345|1299[1299]:2345[2345]:1047[1047]
568	8043-695	0	70956	-1	1454155at2759|AGNL01018177_1|-|206|1.392e-54|2|7349|8043|8043[8043]:7621[7621]:423[423]|7606[7606]:7349[7349]:258[258]
575	3257-1422	0	94389	-1	331411at2759|AGNL01018401_1|-|252|1.978e-68|1|1836|3257|3257[3257]:1836[1836]:1422[1422]
582	5211+846	0	99997	1	1264469at2759|AGNL01018625_1|+|61|6.209e-11|1|5211|6056|5211[5211]:6056[6056]:846[846]
603	2183-1839	0	126088	-1	176625at2759|AGNL01019297_1|-|1130|0|3|345|2183|2183[2183]:1386[1386]:798[798]|1308[1305]:658[658]:651[648]|590[584]:345[345]:246[240]
611	5260-837	0	57127	-1	1264469at2759|AGNL01019553_1|-|158|3.918e-40|1|4424|5260|5260[5260]:4424[4424]:837[837]
613	1233-249	0	92158	-1	142542at2759|AGNL01019617_1|-|40|0.0001302|1|985|1233|1233[1233]:985[985]:249[249]
649	366+177	0	92234	1	858842at2759|AGNL01020769_1|+|44|8.138e-06|1|366|542|366[366]:542[542]:177[177]
668	9610-3884	0	40934	-1	142542at2759|AGNL01021377_1|-|400|5.544e-113|2|5727|9610|9610[9610]:7403[7403]:2208[2208]|7277[7277]:5727[5727]:1551[1551]
668	14900+804	0	106804	1	1053181at2759|AGNL01021377_1|+|81|5.921e-17|1|14900|15703|14900[14900]:15703[15703]:804[804]
697	6573+1065	0	113309	1	655400at2759|AGNL01022305_1|+|39|0.0002604|1|6573|7637|6573[6573]:7637[7637]:1065[1065]
753	660-312	0	83679	-1	1440961at2759|AGNL01024097_1|-|191|4.561e-50|1|349|660|660[660]:349[349]:312[312]
766	170-165	0	92234	-1	858842at2759|AGNL01024513_1|-|45|4.069e-06|1|6|170|170[170]:6[6]:165[165]
814	4+513	0	70956	1	1454155at2759|AGNL01026049_1|+|147|8.025e-37|1|4|516|4[4]:516[516]:513[513]
814	1942-795	0	70956	-1	1454155at2759|AGNL01026049_1|-|216|1.359e-57|1|1148|1942|1942[1942]:1148[1148]:795[795]
814	2754+519	0	121848	1	1454155at2759|AGNL01026049_1|+|194|5.702e-51|1|2754|3272|2754[2754]:3272[3272]:519[519]
872	369-366	0	53991	-1	1454155at2759|AGNL01027905_1|-|150|1.003e-37|1|4|369|369[369]:4[4]:366[366]
896	2386-704	0	70956	-1	1454155at2759|AGNL01028673_1|-|241|4.051e-65|2|1683|2386|2386[2386]:2153[2153]:234[234]|2144[2144]:1683[1683]:462[462]
898	2931-702	0	70956	-1	1454155at2759|AGNL01028737_1|-|209|1.74e-55|1|2230|2931|2931[2931]:2230[2230]:702[702]
931	798-766	0	32785	-1	1454155at2759|AGNL01029793_1|-|180|9.342e-47|2|33|798|798[798]:352[352]:447[447]|284[284]:33[33]:252[252]
931	3936-705	0	70956	-1	1454155at2759|AGNL01029793_1|-|225|2.655e-60|1|3232|3936|3936[3936]:3232[3232]:705[705]
976	643-643	0	70956	-1	1454155at2759|AGNL01031233_1|-|98|4.517e-22|2|1|643|643[643]:236[236]:408[408]|171[165]:1[1]:171[165]
1006	2245-807	0	70956	-1	1454155at2759|AGNL01032193_1|-|196|1.425e-51|1|1439|2245|2245[2245]:1439[1439]:807[807]
1017	591+798	0	70956	1	1454155at2759|AGNL01032545_1|+|284|4.606e-78|1|591|1388|591[591]:1388[1388]:798[798]
1017	15723+966	0	99997	1	1264469at2759|AGNL01032545_1|+|129|2.104e-31|1|15723|16688|15723[15723]:16688[16688]:966[966]
1017	4377+420	0	121848	1	1454155at2759|AGNL01032545_1|+|218|3.399e-58|1|4377|4796|4377[4377]:4796[4796]:420[420]
1027	1420-699	0	70956	-1	1454155at2759|AGNL01032865_1|-|209|1.74e-55|1|722|1420|1420[1420]:722[722]:699[699]
1098	161-162	0	92234	-1	858842at2759|AGNL01035137_1|-|44|8.138e-06|1|0|161|161[161]:0[0]:162[162]
1118	5616-702	0	70956	-1	1454155at2759|AGNL01035777_1|-|202|2.227e-53|1|4915|5616|5616[5616]:4915[4915]:702[702]
1134	1705-657	0	99997	-1	1264469at2759|AGNL01036289_1|-|102|2.823e-23|1|1049|1705|1705[1705]:1049[1049]:657[657]
1158	743+285	0	28546	1	1440961at2759|AGNL01037057_1|+|118|4.308e-28|1|743|1027|743[743]:1027[1027]:285[285]
1175	9715-534	0	13113	-1	97116at2759|AGNL01037601_1|-|48|5.086e-07|1|9182|9715|9715[9715]:9182[9182]:534[534]
1231	8932+501	0	70956	1	1454155at2759|AGNL01039393_1|+|256|1.236e-69|1|8932|9432|8932[8932]:9432[9432]:501[501]
1231	2376-813	0	70956	-1	1454155at2759|AGNL01039393_1|-|403|6.93e-114|1|1564|2376|2376[2376]:1564[1564]:813[813]
1268	308-294	0	121848	-1	1454155at2759|AGNL01040577_1|-|109|2.206e-25|1|15|308|308[308]:15[15]:294[294]
